title,date,link,desc,label
"Program Kirim Buku Gratis, Peninggalan Nirwan Arsuka yang Masih Tersendat", 07 Agu 2023 14:35 ,https://news.detik.com/berita/d-6863091/program-kirim-buku-gratis-peninggalan-nirwan-arsuka-yang-masih-tersendat,salah tinggal nirwan ahmad arsuka program kirim buku gratis via pos indonesia program gulir giat literasi temu presiden joko widodo jokowi istana 2017 silam program henti gulir nezar patria kenang sosok nirwan arsukanezar wakil menteri komunikasi informatika juang program gulir nirwan arsuka kirim buku gratis indonesia free cargo literacydia gagas kirim gratis 17 agustus orang kirim buku free cargo literacy nezar detikcom senin 782023 nirwan aktivis literasi esais gagas pustaka gerak jejaring sebar buku pelosokpelosok caracara kreatif penuh juang nirwan tutup usia jakarta usia 55 minggu 68 malam hidup juang nirwan maju literasi masyarakat indonesia istana kepresidenanpada 2 mei 2017 momen didik nasional giat literasi nirwan pustaka gerak temu presiden jokowi istana jokowi tuju program kirim buku gratis indonesia via pt pos indonesia kenal free cargo literacyprogram free cargo literacy jalan 18 oktober 2018 nirwan suara via changeorg free cargo literacy gulir kembalisekarang free cargo literacy bahas nirwan juang program hidup nezarnezar jabat direktur lembaga pt pos indonesia juang hidup free cargo literacydia total juang rakyat indonesia baca mutu senjang anak kota pelosok daerah nezarnirwan ahmad arsuka pria lahir barru sulawesi selatan 55 kuliah lulus sarjana teknik nuklir universitas gadjah mada angkat 1986 nezar patria mahasiswa filsafat ugm kenal almarhum era orde 90 an nezar nirwan aktivis orde itusaya kenal beliau 1992 guncang jagat budaya tampil kongres budaya esais cerdas tulis isi kritik budaya nezarnirwan taruh perhati budaya politik literasi aktivisme konsisten sekarangnezar nirwan freedom institute seta nirwan pensiun freedom institute uang sangon freedom institute belikan perahu kuda gerak pustaka gerak program maju literasi indonesianezar pria aceh kenang nirwan tsunami aceh 2004 nirwan aktivis literasi pergi aceh dorong pegiatn budaya kiprah pascabendana komunitaskomunitas budaya sastra dorong hidup laginamun nezar kejut berita duka terima nirwan aktivis dedikasi hidup lajang tinggal dunia diam diridunia literasi indonesia hilang kaget berita nezarsimak ironi badai pandemi parah bisnis literasigambasvideo 20 detik,VALID
Alissa Wahid: Jangan Pilih Pemimpin Kedepankan Identitas Tertentu, 24 Sep 2023 10:52 ,https://news.detik.com/pemilu/d-6947716/alissa-wahid-jangan-pilih-pemimpin-kedepankan-identitas-tertentu,tim ahli pokja kuat moderasi agama menteri agama ketua tanfidziyah urus nahdlatul ulama pbnu alissa wahid anak muda pilih pilih pimpin tonjol politik identitas alat kampanye dorong pilih pimpin dasar gagasandilansir minggu 2492023 alissa wahid isi sosialisasi moderat kabupaten badung bal sabtu acara hadir 600 orang siswa sekolah madrasah agam agama suku berbedakalau pilih perhati calon pimpin gagas maju indonesia pilih calon identitasidentitas identitas agama suku alissa jatuh lawanlawannya pesanpesan identitas putri presiden 4 ri gus dur ituia nilai politik identitas jelang milu serentak samar lantar transaksi politik daftar calon legislatif ditetapkania waspada ajar pilkada jakarta pilih presiden pilih indeks rukun agama indonesia merosotsetelah susah payah sentimensentimen pakai masyarakat antem politik identitas selesai milu calon lanjur sentimen intoleransi cegah ujarnyaselanjutnya perintah menteri agama organisasi aksi solidaritas era kabinet indonesia maju oase kim sosialisasi kampanye moderat tangan masyarakat pecah belahalissa wahid giat salah tuju anak muda makan sentimen agama tanam benci dewasa media sosial pengaruh sebar informasiberdasarkan riset internasional indonesia india amerika serikat sentimen benci dasar agama kuat pilih presiden vaksin anakanak dengar pesanpesan agama ekstrem vaksin paham agama ungkapnyaaliisa ketua tanfidziyah pbnu nu tonjol salah partai politik milu kerap kait partai bangkit bangsa anggota nu parpol kalangansemua politis partai politik kontribusi nu nu eksklusif urus partai politik golkar pdip nasdem batas warga nu warga nu pilih partai pandang wadah aspirasi alissasimak video arah politik yenny wahid tinggal 2 opsi ganjar prabowo gambasvideo 20 detik,VALID
Mahfud hingga Luhut Jadi Pengarah Komite Manajemen Risiko Pembangunan, 18 Jun 2023 13:22 ,https://news.detik.com/berita/d-6779127/mahfud-hingga-luhut-jadi-pengarah-komite-manajemen-risiko-pembangunan,presiden joko widodo jokowi teken pres nomor 39 2023 manajemen risiko bangun nasional menko polhukam mahfud md menko marvel luhut binsar pandjaitan pengarahperpres nomor 39 2023 ditandatangani jokowi 16 juni 2023 pres tekan cepat bangun masyarakat mandiri makmur bangun manajemen risikobahwa jalan rencana bangun nasional selenggara manajemen risiko integrasi lintas kementerianlembagapemerintah daerahpemerintah desa badan usaha badan bunyi pes jokowi detikcom minggu 1862023 pasal 1 bangun nasional upaya laksana komponen bangsa negara capai tuju negara manajemen risiko bangun nasional mrpn giat koordinasi arah kendali entitas mrpn hubung risiko bangun nasionalselain pres 392023 mrpn cakup kelola risiko bangun nasional laksana entitas mrpn kelola uang negarapenerapan mrpn dukung capa sasar bangun nasional dorong entitas mrpn proaktif antisipatif ubah organisasi lingkung entitas mrpn hadap ketidakpastian capai sasar bangun nasionalsementara pasal 4 tuju selenggara mrpn tingkat capai sasar bangun nasional tingkat kualitas tata kelola selenggara negara tingkat efektivitas sistem kendali intern kembang inovasi layan publikpada pres 392023 komite mrpn arah ketua wakil ketua anggotakomite mrpn tanggung presiden bunyi pres tersebutberikut susun komite mrpnpengarah 1 menteri koordinator bidang politik hukum aman mahfud md 2 menteri koordinator bidang ekonomi airlangga hartarto 3 menteri koordinator bidang bangun manusia budaya muhadjir effendy 4 menteri koordinator bidang maritim investasi luhut binsar pandjaitanketuamenteri rencana bangun nasionalkepala badan rencana bangun nasional suharso monoarfawakil ketua 1 menteri uang sri mulyani 2 menteri negeri tito karnaviananggota 1 menteri bumn erick thohir 2 menteri hukum ham yasonna laoly 3 menteri desa bangun daerah tinggal transmigrasi abdul halim iskandar 4 menteri pendayagunaan aparatur negara reformasi birokrasi abdullah azwar anassimak alas jokowi luhut pakai jasa bule awas proyek ikngambasvideo 20 detik,VALID
"Sandiaga Gabung PPP, Jubir Milenial: Magnet Bagi Pemilih Pemula", 15 Jun 2023 23:42 ,https://news.detik.com/pemilu/d-6775401/sandiaga-gabung-ppp-jubir-milenial-magnet-bagi-pemilih-pemula,sandiaga uno resmi gabung partai bangun ppp jubir milenial sandiaga uno rian septrianto maulana nilai gabung sandi magnet pilih pemulasaya sandi basis kuat kalang milenial gen z idola beliau jalan mayoritas pilih milu 2024 suara partai tingkat rian wartawan kamis 1562023 magnet pilih sandi tokoh semangat lelah solusisolusi nasional global sambung rian nilai langkah sandi gabung ppp ppp partai legendaris milik sejarah panjanglangkah politik sandiaga uno gabung ppp ppp partai legendaris partai waris ulama histori jasa bangun indonesia tuturnyarian gabung sandi peluang pilpres kian buka rian nama sandiaga usul cawapres damping capres ganjar pranowosebelumnya sandi resmi kukuh kader partai bangun ppp sandi kartu tanda anggota kta jaket ppppantauan detikcom rabu 1462023 dpp ppp jalan dipenogoro jakarta pusat kta jaket langsung plt tum ppp mardiono damping petinggi partai pppsandiaga 1611 wib sandi sambut sekjen dpp ppp arwani thomafi ketua dpp ppp achmad baidowi awiek wakil ketua dpp partai bangun ppp amir uskara,VALID
"Tepis Politikus PDIP soal 'Suka Makan', Gibran: Mbok Kiro Aku Nex Carlos", 03 Agu 2023 13:32 ,https://news.detik.com/pemilu/d-6856656/tepis-politikus-pdip-soal-suka-makan-gibran-mbok-kiro-aku-nex-carlos,politikus pdip deddy sitorus putra presiden joko widodo jokowi gibran rakabuming raka enakenaknya makan gombal rayu gibran analogi pakai deddy sitorus salahditemui balai kota solo gibran rakabuming raka makan politikus temu belajaritu analogi salah makan ajar yak terima kasih deddy sitorus gibran balai kota solo kamis 382023 lansir detikjateng kelakar youtuber nex carlos kenal konten makannyabukan tampik makan ajar makan mbok kiro nex carlos ora ora nex carlos ajar makan bada makan tetep kuru makan kurus ujarnyawali kota solo ajar calon presiden ketua tum partai temuibelajar ajar prabowo ajar ganjar ajar anies ajar ketuaketua partai ora tukang mangan tukang makan rocky gerung iya beliau gibranbaca sinisimak video senior pdip urgensi ubah batas maju caprescawapresgambasvideo 20 detik,VALID
Menerka Capres yang Didukung PSI Usai Kaesang Jadi Ketum, 27 Sep 2023 07:16 ,https://news.detik.com/pemilu/d-6952451/menerka-capres-yang-didukung-psi-usai-kaesang-jadi-ketum,putra bungsu presiden joko widodo jokowi kaesang pangarep resmi ketua psi capres dukung psi pilpres 2024 direktur eksekutif indostrategic ahmad khoirul umam psi rapat koalisi indonesia maju dukung capres prabowo subianto nilai dukung psi ganjar pranowo abai pdipmencermati gera politik politis psi psi dukung prabowo sikap kukuh kali dukung ganjar nafi pdip umam wartawan selasa 2692029 umam psi tunggu instruksi presiden jokowi manuver psi umam gantung jokowi umam kaesang tum psi restu politik jokowimenurut punggawa psi kes mengulurulur deklarasi tunggu instruksi politik jokowi manuver psi tangan jokowi umamdia ungkit hadir elite psi acara dukung prabowo anggap psi ulur deklarasi dukung prabowojika psi mengulurulur deklarasi psi milik relatif batas sosialisasi capres dukung kecuali psi sengaja lekat partai capres dukung kelola menetralisir resistensi kader figur cap kontroversial umamumam kaesang koordinasi jokowi langkah strategis partai masuk dukung capres 2024 masuk capres dukung pilpres 2024 ujarnyadirektur parameter politik indonesia ppi adi prayitno duga psi galau nilai hati pikir kaderkader psi terbelahsatu sisi jomblo hadir acara prabowo psi alibi sikap resmi sisi basis konstituen elite psi condong ganjar hubung psi pdip kerap panas dingin adiadi psi capres sesuai arah jokowi adi mudah psi dukung resmisosok prabowo hadap psi jarak psikologi politik sepenuh sirna ujarnyakaesang adi koordinasi jokowi putus dukung capres psi milik kursi dpr dukungansemua orang mentor plus konsultan politik utama kaesang jokowi kaesang partai jokowi mentor politik ujarnyasebelumnya kaesang gantung arah dukung psi capres 2024 kaesang turun akar rumput duluizinkan dukung capres psi 2024 sabar sabar kaesang sambut tawa tepuk tangan kader psikaesang pesan ayah jokowi terburuburu arah dukung pilpres 2024 tuh pelanpelan ojo kesusu dengar langsung denyut akar rumput arah menang kitaimbuhnyakaesang psi dukung prabowo ganjar jawabannyasebentar anies nggak kaesangpak anies adil tambahnyasimak video tum psi kaesang ajak kader politik santun santuygambasvideo 20 detik,VALID
"Survei Polstat: Elektabilitas PDIP Tertinggi, Disusul Gerindra-Golkar", 20 Mei 2023 16:22 ,https://news.detik.com/pemilu/d-6729745/survei-polstat-elektabilitas-pdip-tertinggi-disusul-gerindra-golkar,lembaga survei political statistics polstat hasil survei elektabilitas partai politik parpol jelang pilpres 2024 hasil pdip milik elektabilitas 188 susul gerindra 166 golkar 104 survei polstat periode 110 mei 2023 34 provinsi indonesia populasi survei wni usia 17 milik ktp sampel ambil 1200 responden teknis ambil sampel acak tingkat multistage random samplingmargin of error 28 tingkat percaya 95 persen kumpul data teknik wawancara tatap muka tenaga latih polstat milu 2024 laksana partai pilih 18 partai politik inihasilnya 1 pdip 1882 gerindra 1623 partai golkar 1044 partai demokrat 1025 partai nasdem 896 pkb 797 pks 688 partai perindo 499 pan 2910 ppp 2111 partaipartai 36 undecided 73 pdip unggul 17 partai milu elektabilitas 188 posisi partai gerindra elektabilitas 162 partai golkar 104 partai demokrat 102 teliti senior polstat apna permana konferensi pers sabtu 2052023 papan partai nasdem 89 pkb 79 pks 68 partai perindo 49 pan 29 ppp 21 huni papan partaipartai nonparlemen partaipartai sambungnyapolstat tampil hasil analisis crosstabulation variabel partai pilih responden variabel capres pilih responden milu 2024 gelar hasil arah dukung konstituen pdip mayoritas dukung bacapres ganjar pranowo pilpres 2024 mendatangsimak arah dukung konstituen pdip iniganjar pranowo 402 prabowo subianto 346 anies baswedan 103 undecided 149 apna anggap temu tarik suara konstituen pdip dukung bacapres prabowo subianto kalah banding pilih ganjar pranowoselain fenomena migrasi rawan jokowi survei polstat indonesia temu fakta tarik pilih pdip jatuh pilih prabowo subianto kendati megawati deklarasi ganjar pranowo capres usung pdip pilpres 2024 logika megawati deklarasi capres usung partai mayoritas konstituen pdip tegak lurus dukung ganjar realitas persentase simpatisan pdip pilih prabowo siginifikan kendati konstituen pdip pilih capres usung partai jelasnyasimak elektabilitas prabowo ganjar anies 4 lembaga surveigambasvideo 20 detik,VALID
"Puan dan AHY Akan Bertemu, Ibas Tegaskan Konsisten Bersama Koalisi Perubahan", 13 Jun 2023 15:34 ,https://news.detik.com/pemilu/d-6770371/puan-dan-ahy-akan-bertemu-ibas-tegaskan-konsisten-bersama-koalisi-perubahan,waketum partai demokrat edhie baskoro yudhoyono ibas respons rencana temu ketua dpp pdip puan maharani tum partai demokrat agus harimurti yudhoyono ahy ibas temu lantas lupa koalisi terbentuksaya dengar sekjen partai pimpin partai daytodaynya fokus parlemen berita temu pikir ibas kompleks parlemen senayan jakarta selasa 1362023 koalisi bentuk pikir pimpin partai fokus konsisten jaga bentuk sambung ibas temu tinggal elemen bentuk lantas tinggal elemenelemen parlemen kadangkadang dukung diaibas ahy puan temu ibas dukung temu prinsip partai buka partai lai partai politik butuh teman butuh partner komunikasi politik jalan rodaroda tingkat parlemen eksekutif katanyasehingga elemen politik buka silaturahmi kuat kuat silaturahmi landas tuju pandang imbuh diasebelumnya sekjen pdip hasto kristiyanto puan maharani dialog ahy temu hormat etika politiknanti mbak puan temu mas ahy dialog hormat etika politik hasto wartawan dermaga kade inggom labuh tanjung priok jakarta utara sabtu 106 hasto partai hormat partaipartai bentuk koalisi hasto dialog bangsa negara positifjadi partaipartai gandeng tangan bentuk kerja hormat dialog hastokita beda politik ruangruang dialog rakyat bangsa negara positif imbuhnyasimak video pdip rencana temu puanahy beda pilih hormat gambasvideo 20 detik,VALID
"[BENAR] Dituduh Punya Hubungan Spesial Dengan Ahok, Grace Natalie Beri Klarifikasi				",Juni 7 2018,https://turnbackhoax.id/2018/06/07/benar-dituduh-punya-hubungan-spesial-dengan-ahok-grace-natalie-beri-klarifikasi/,ketua umum partai solidaritas indonesia psi grace natalie klarifikasi kait isu sebut hubung spesial mantan gubernur dki jakarta basuki tjahaya poernama alias ahok kategori klarifikasi sumber media sosial media daring narasi unggah akun facebook officialgracenatalie fitnah ini geli tapi tidak bisa diam hhhhhhh susah perempuan karya dunia politik coba gebrak ruang publik lama hari banjir pesan kolega mereka bertanyatanya lihat media sosial yang kolase fotofoto masalah fotofoto foto paha manamana kena baju bahan dada rendah nama sebar prof tjohkohwie saya kirim kolase foto waduuuh badan gak bagus kali lagipula edit prihatin kepala badan gak nempel kayak naga terbang sinetron hehe belum selesai tweet akun hulk ini seram dalam tweet gambar hubung cinta ahok tidur bahkan si hulk kenal 9 naga ahok sehingga 9 naga gelontor dana psi di ujung tweet tulis info valid waduh valid ya psi kaya raya ini orang imajinasi batas mesum rasa kali laku biar saya lapor polisi ya apa dapat bro sis jelas ketua umum psi grace natalie terpa isu sedap akun twitter nama hulk idn memposting cuit narasi cinta lokasi ahok grace lanjut tidur ahok grace buat suami istri grace hadiah ahok kenal taipan 9 naga ahok antara grace taipan 9 naga 9 naga gelontor dana psi infovalid tulis hulk idn iring muncul postingan akun facebooknya officialgracenatalie grace natalie angkat bicara ia ban tulis akun hulk idn lapor jadi wajib referensi,HOAX
[BENAR] Klarifikasi tvOne terkait foto Ustadz Abdul Somad dan Direksi serta karyawan tvOne di akun twitter @saididu				,April 15 2019,https://turnbackhoax.id/2019/04/15/benar-klarifikasi-tvone-terkait-foto-ustadz-abdul-somad-dan-direksi-serta-karyawan-tvone-di-akun-twitter-saididu/,lalu akun instagram twiiter verifikasi milik tvone klarifikasi foto akun twitter saididu retas uas direksi karyawan tvone berbincangbincang uas khatib sholat jumat 7 des 2018 kait tuduh seolaholah peran karni ilyas uas bayar prabowo hubung pilpres 2019 fitnah tuduh dasar lengkap jelas referensi baca selesai sikap bijaksana kategori klarifikasi sejak 1100 wib sabtu 134 malam akun saididu muat pelbagai konten sifat tendensius sosok ustaz abdul somad uas salah satu tweet isi foto ustad abdul somad berbincangbincang direksi karyawan tvone pada narasi akun saididu tulis rapat uas dg tv one bayar prabowo utk kondisi dukung utk pasang pas lepas peran karni ilyas uas dapat dana milyaran rupiah prabowo ambil dana ayana mid plaza bangun istana megah uasdibayarprabowo tweet temu akun saididu jelas mantan komisaris bumn pt bukit asam persero tanggung kontenkonten muncul akun retas identitas sebab buka akun akses jatuh tangan bajak yakni tonton jalan debat pilpres akun alamat sejak 1100 wib sabtu 134 malam akun saididu muat pelbagai konten sumber milik demikian tekan said didu sementara stasiun televisi tvone klarifikasi edar siar akun twitter saididu pascapembajakan seperti akun bajak tanggung sabtu 134 malam foto akun twitter saididu retas berbincangbincang ustadz abdul somad khatib sholat jumat 7 des 2018 sangkut tuding seolaholah peran karni ilyas tuduh uas bayar prabowo kait pilpres fitnah cuit jelas tvone kutip viva minggu 14 april 2019,HOAX
